hhid,commid,wave,region,urban_rural,hh_size,dwelling_size,drinking_water_source,pay_for_drinking_water,toilet,bicycle,motorcycle,car,bw_tv,color_tv,washing_machine,refrigerator,air_conditioner,sewing_machine,electric_fan,wall_clock,camera,microwave,electric_cooking_pot,pressure_cooker,computer,telephone,dvd,cellphone,satellite_dish
432204001,432204,2004,43,rural,3,,house_tap,1,0,0,1,0,0,1,1,1,0,0,1,,0,0,1,0,0,1,1,1,
432204001,432204,2009,43,rural,,240,house_tap,1,0,0,1,0,,1,1,1,1,0,1,,0,1,1,0,0,0,0,1,0
432204001,432204,2011,43,rural,,150,house_tap,1,0,1,1,0,,1,1,1,1,1,1,,0,1,1,0,1,1,1,1,0
432204002,432204,1989,43,rural,2,250,yard_tap,0,0,1,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,
432204002,432204,1991,43,rural,2,390,yard_tap,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,,,,,
432204002,432204,1993,43,rural,2,,house_tap,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,,,,,
432204002,432204,1997,43,rural,2,800,yard_tap,1,1,0,1,0,0,1,1,0,0,0,1,,0,0,0,1,0,0,,,
432204002,432204,2000,43,rural,2,,house_tap,1,1,1,1,0,1,1,0,0,0,0,1,,0,0,0,1,0,1,0,,
432204002,432204,2004,43,rural,2,,house_tap,1,1,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,
432204003,432204,1989,43,rural,4,160,other,0,0,1,0,0,1,0,1,0,0,0,1,0,0,,,,,,,,
432204003,432204,1991,43,rural,4,130,other,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,,,,,
432204003,432204,1993,43,rural,4,,house_tap,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,,,,,
432204003,432204,1997,43,rural,4,110,house_tap,1,0,0,0,1,1,1,1,0,0,0,1,,0,0,0,1,0,0,,,
432204003,432204,2000,43,rural,5,,house_tap,1,0,1,0,0,1,1,1,0,0,0,1,,0,0,0,1,0,1,1,,
432204003,432204,2004,43,rural,2,,house_tap,1,0,0,1,0,0,1,0,1,0,1,1,,0,0,0,1,0,1,1,1,
432204003,432204,2006,43,rural,7,300,house_tap,1,0,1,1,0,0,1,1,1,0,0,1,,0,0,1,1,0,1,1,1,0
432204003,432204,2009,43,rural,,60,house_tap,0,0,0,1,0,,1,1,1,0,0,1,,0,0,1,1,0,0,0,1,0
432204003,432204,2011,43,rural,,400,house_tap,1,0,0,1,0,,1,1,1,0,0,1,,0,0,1,1,0,0,1,1,0
432204004,432204,1989,43,rural,4,120,yard_well,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,
432204004,432204,1991,43,rural,4,160,other,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,
432204004,432204,1993,43,rural,4,,house_tap,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,,,,,
432204004,432204,1997,43,rural,4,300,house_tap,1,0,1,0,0,1,0,1,0,0,0,1,,0,0,0,1,0,0,,,
432204004,432204,2000,43,rural,4,,house_tap,1,0,1,0,0,1,0,1,0,0,0,1,,0,0,0,1,0,0,0,,
432204004,432204,2004,43,rural,2,,house_tap,0,0,1,0,0,0,1,1,1,0,0,1,,0,0,0,1,0,0,0,0,
432204004,432204,2006,43,rural,4,,house_tap,1,0,1,1,0,0,1,1,1,0,0,1,,0,0,1,1,0,1,0,1,0
432204004,432204,2009,43,rural,,360,house_tap,1,1,0,1,0,,1,1,1,0,0,1,,0,0,1,1,1,1,0,1,0
432204004,432204,2011,43,rural,,140,yard_well,0,0,0,0,0,,1,1,1,0,0,1,,0,0,1,1,1,1,0,1,0
432204005,432204,1989,43,rural,4,40,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
432204005,432204,1991,43,rural,4,60,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
432204005,432204,2000,43,rural,3,50,house_tap,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,
432204005,432204,2004,43,rural,2,,house_tap,1,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,
432204005,432204,2006,43,rural,3,,house_tap,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,0,0
432204005,432204,2009,43,rural,,40,yard_tap,0,0,0,0,0,,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0
432204005,432204,2011,43,rural,,120,yard_tap,1,1,1,0,0,,1,1,1,0,0,1,,0,0,1,1,0,0,0,1,0
432204006,432204,1989,43,rural,4,100,yard_tap,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,
432204006,432204,1991,43,rural,4,266,other,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
432204006,432204,1993,43,rural,4,,house_tap,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,
432204006,432204,1997,43,rural,4,80,house_tap,1,0,1,0,0,1,0,1,0,0,0,1,,0,0,0,1,0,0,,,
432204006,432204,2000,43,rural,4,,house_tap,1,0,1,0,0,1,0,1,0,0,0,1,,0,0,0,1,0,0,0,,
432204006,432204,2004,43,rural,2,,house_tap,1,0,0,1,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,
432204006,432204,2006,43,rural,4,230,house_tap,1,0,1,1,0,0,1,1,0,0,0,1,,0,0,1,1,0,0,1,1,0
432204006,432204,2009,43,rural,,150,house_tap,0,0,0,1,0,,1,1,1,0,0,1,,0,0,1,1,0,0,0,1,0
432204006,432204,2011,43,rural,,150,house_tap,1,0,0,1,1,,1,1,1,0,0,1,,1,0,1,0,0,0,0,1,1
432204007,432204,1989,43,rural,4,24,other,1,0,1,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,
432204007,432204,1993,43,rural,4,,house_tap,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,,,,,
432204007,432204,1997,43,rural,4,160,yard_tap,1,0,1,1,0,1,0,1,0,0,1,1,,0,0,0,1,0,0,,,
432204007,432204,2004,43,rural,4,,house_tap,1,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,
432204007,432204,2006,43,rural,4,,house_tap,1,1,0,0,0,0,1,0,0,0,1,1,,0,0,0,1,0,0,0,1,0
432204007,432204,2011,43,rural,,360,yard_tap,0,1,0,0,0,,1,1,1,0,0,1,,1,0,1,1,0,0,1,1,0
432204008,432204,1989,43,rural,5,200,other,1,0,1,0,0,1,0,0,0,0,1,1,0,0,,,,,,,,
432204008,432204,1991,43,rural,4,108,other,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
432204008,432204,1993,43,rural,5,,house_tap,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,
432204008,432204,1997,43,rural,4,150,house_tap,1,0,1,0,0,1,0,0,0,0,0,1,,0,0,0,1,0,0,,,
432204008,432204,2000,43,rural,4,,yard_tap,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,,
432204008,432204,2004,43,rural,2,,house_tap,1,0,0,0,0,0,1,0,1,0,0,1,,0,0,0,1,0,0,0,0,
432204008,432204,2006,43,rural,4,,house_tap,1,1,0,0,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0,0,0
432204008,432204,2009,43,rural,,110,yard_tap,0,1,0,0,0,,1,1,1,0,0,1,,0,0,1,1,0,1,0,0,0
432204008,432204,2011,43,rural,,400,yard_well,0,0,0,0,0,,1,1,1,0,0,1,,0,0,1,1,0,1,0,1,0
432204009,432204,1989,43,rural,3,160,other,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,
432204009,432204,1991,43,rural,3,60,other,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
432204009,432204,1993,43,rural,2,,house_tap,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,
432204009,432204,1997,43,rural,2,102,house_tap,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,,,
432204009,432204,2004,43,rural,5,,house_tap,1,0,0,1,0,0,1,1,0,0,0,1,,0,0,0,1,0,0,0,0,
432204009,432204,2006,43,rural,2,,house_tap,1,1,0,0,0,0,1,1,1,0,0,1,,0,0,1,1,0,1,1,0,1
432204009,432204,2009,43,rural,,120,yard_tap,0,1,0,0,0,,1,1,1,0,0,1,,0,0,1,1,0,1,0,0,0
432204009,432204,2011,43,rural,,200,yard_well,0,0,0,0,0,,1,1,1,0,0,1,,0,0,1,1,0,0,0,1,0
432204010,432204,1989,43,rural,4,30,other,1,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,
432204010,432204,1991,43,rural,5,40,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
432204010,432204,1993,43,rural,5,,house_tap,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,,,,,
432204010,432204,1997,43,rural,6,90,house_tap,1,0,1,0,0,1,0,1,0,0,0,1,,0,0,0,1,0,0,,,
432204010,432204,2000,43,rural,5,,house_tap,1,1,0,0,0,1,0,0,0,0,1,1,,0,0,0,1,0,0,0,,
432204010,432204,2011,43,rural,,240,yard_well,0,0,0,0,0,,1,1,1,0,0,1,,0,0,1,1,0,1,0,1,0
432204011,432204,1989,43,rural,3,24,yard_tap,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,
432204011,432204,1991,43,rural,4,50,other,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,,,,,
432204011,432204,1993,43,rural,4,,house_tap,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,,,,,
432204011,432204,1997,43,rural,4,220,yard_tap,1,0,0,1,0,1,0,1,0,0,0,1,,0,0,0,1,0,1,,,
432204011,432204,2000,43,rural,4,,yard_tap,1,1,0,1,0,0,1,0,1,0,0,1,,0,0,1,1,0,1,0,,
432204011,432204,2004,43,rural,4,,house_tap,1,0,0,0,0,0,1,0,0,0,0,1,,0,1,0,0,0,0,0,0,
432204011,432204,2006,43,rural,4,,house_tap,1,1,0,0,1,0,1,1,1,0,0,1,,0,0,1,1,0,1,0,1,0
432204011,432204,2009,43,rural,,200,house_tap,1,1,0,1,0,,1,1,1,0,0,1,,0,0,1,1,0,0,0,1,0
432204012,432204,1989,43,rural,2,24,yard_tap,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,
432204012,432204,1991,43,rural,2,50,other,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,,,,,
432204012,432204,2000,43,rural,4,32,yard_tap,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,
432204012,432204,2004,43,rural,4,,house_tap,1,0,0,1,0,0,1,1,1,0,0,1,,0,0,0,1,0,0,1,1,
432204012,432204,2006,43,rural,4,,house_tap,1,1,0,0,0,0,1,1,0,0,0,1,,0,0,1,1,0,0,0,0,0
432204012,432204,2009,43,rural,,,,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
432204012,432204,2011,43,rural,,200,house_tap,1,0,1,0,0,,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,0
432204013,432204,1989,43,rural,4,30,yard_tap,0,0,1,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,
432204013,432204,1991,43,rural,4,80,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
432204013,432204,1993,43,rural,4,190,house_tap,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,,,,,
432204013,432204,1997,43,rural,2,40,house_tap,1,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,1,0,0,,,
432204013,432204,2000,43,rural,2,,yard_tap,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,,
432204013,432204,2004,43,rural,1,,house_tap,1,1,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,
432204013,432204,2006,43,rural,4,,house_tap,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,1,1,0,0,0,0,0
432204014,432204,1989,43,rural,4,48,yard_tap,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
432204014,432204,1991,43,rural,4,64,other,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,,,,,
432204014,432204,1993,43,rural,3,,yard_tap,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,,,,,
432204014,432204,1997,43,rural,4,120,yard_tap,1,0,0,0,0,1,0,1,0,0,1,1,,0,0,0,1,0,0,,,
432204014,432204,2000,43,rural,5,,house_tap,1,0,0,0,0,1,1,1,0,0,1,1,,0,0,0,1,0,0,0,,
432204014,432204,2004,43,rural,5,,house_tap,1,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,
432204014,432204,2006,43,rural,5,,house_tap,1,0,0,0,0,0,1,1,0,0,0,1,,0,0,1,1,0,1,0,1,0
432204014,432204,2009,43,rural,,300,house_tap,1,1,0,0,0,,1,1,0,0,0,1,,0,0,1,1,0,0,0,0,1
432204014,432204,2011,43,rural,,160,house_tap,1,0,0,0,0,,1,1,1,0,0,1,,0,0,1,1,0,1,1,1,0
432204015,432204,1989,43,rural,4,24,yard_tap,1,0,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,
432204015,432204,1991,43,rural,4,100,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
432204015,432204,1993,43,rural,5,,house_tap,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,
432204015,432204,1997,43,rural,5,360,house_tap,1,1,1,0,0,0,1,1,0,0,1,1,,0,0,1,0,0,0,,,
432204015,432204,2000,43,rural,5,40,yard_tap,1,1,0,1,0,0,1,0,1,0,0,1,,0,0,1,1,0,0,0,,
432204015,432204,2004,43,rural,5,,house_tap,1,1,0,0,1,0,1,1,0,0,0,1,,0,0,1,0,0,1,0,1,
432204015,432204,2006,43,rural,4,,house_tap,1,1,1,0,1,0,1,1,1,0,0,1,,0,0,0,1,0,0,0,1,0
432204015,432204,2009,43,rural,,350,house_tap,1,1,0,0,1,,1,1,1,1,0,1,,0,0,1,1,1,0,0,1,0
432204016,432204,1989,43,rural,4,24,other,1,0,1,0,0,1,0,1,0,0,1,1,0,0,,,,,,,,
432204016,432204,1991,43,rural,4,50,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
432204016,432204,1993,43,rural,5,,house_tap,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,,,,,
432204016,432204,1997,43,rural,5,300,house_tap,1,0,1,0,0,1,0,1,0,0,1,1,,0,0,0,1,0,0,,,
432204016,432204,2000,43,rural,5,32,yard_tap,1,1,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,,
432204016,432204,2004,43,rural,4,,house_tap,1,1,0,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,0,0,
432204016,432204,2006,43,rural,5,,house_tap,1,1,0,0,0,0,1,1,1,0,0,1,,0,0,1,1,0,0,0,0,0
432204016,432204,2009,43,rural,,200,house_tap,1,1,0,0,0,,1,1,1,0,0,1,,0,0,1,1,0,0,1,1,0
432204016,432204,2011,43,rural,,130,house_tap,1,0,1,0,0,,1,1,1,0,1,1,,0,0,1,1,1,1,1,1,0
432204017,432204,1989,43,rural,4,70,other,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,
432204017,432204,1991,43,rural,3,90,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
432204017,432204,1993,43,rural,2,,house_tap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
432204017,432204,1997,43,rural,2,50,house_tap,1,1,0,0,0,1,0,0,0,0,0,1,,0,0,0,1,0,0,,,
432204017,432204,2000,43,rural,2,,house_tap,1,0,0,0,0,1,0,1,0,0,0,1,,0,0,0,1,0,0,0,,
432204017,432204,2004,43,rural,5,,house_tap,1,1,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,1,
432204017,432204,2006,43,rural,5,,house_tap,1,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,0
432204017,432204,2009,43,rural,,240,house_tap,1,1,0,0,0,,1,1,0,0,0,1,,0,0,1,1,0,0,0,0,0
432204017,432204,2011,43,rural,,100,house_tap,1,0,0,0,0,,1,1,1,0,0,1,,0,0,1,1,0,0,0,0,1
432204018,432204,1989,43,rural,6,0,other,1,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,
432204018,432204,1991,43,rural,5,108,other,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,
432204018,432204,1993,43,rural,6,,house_tap,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,,,,,
432204018,432204,1997,43,rural,6,300,yard_tap,1,0,1,0,0,1,0,0,0,0,1,1,,0,0,0,1,0,0,,,
432204018,432204,2000,43,rural,4,160,house_tap,1,0,0,0,0,0,1,0,0,0,1,1,,0,0,0,1,0,0,0,,
432204018,432204,2004,43,rural,2,,yard_tap,0,0,1,0,0,0,1,1,1,0,0,1,,0,0,0,1,0,0,0,0,
432204018,432204,2006,43,rural,3,,house_tap,1,0,0,0,0,0,1,0,1,0,0,1,,0,0,0,1,0,0,0,1,0
432204018,432204,2009,43,rural,,,,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
432204018,432204,2011,43,rural,,240,yard_well,1,1,1,1,0,,1,1,1,0,1,1,,0,0,1,1,0,1,1,1,0
432204019,432204,1989,43,rural,4,120,other,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,
432204019,432204,1991,43,rural,4,175,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
432204019,432204,1993,43,rural,4,,house_tap,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
432204019,432204,1997,43,rural,4,320,house_tap,1,0,1,0,0,1,0,0,0,0,0,1,,0,0,0,1,0,0,,,
432204019,432204,2000,43,rural,3,400,house_tap,1,0,1,0,0,1,1,0,0,0,0,1,,0,0,1,1,0,1,1,,
432204019,432204,2004,43,rural,3,,house_tap,1,0,1,0,0,0,1,1,1,0,0,1,,1,0,1,1,0,1,1,0,
432204019,432204,2006,43,rural,2,,house_tap,1,0,1,0,0,0,1,1,1,0,0,1,,0,0,1,1,0,1,1,0,0
432204019,432204,2009,43,rural,,160,house_tap,0,0,0,0,1,,1,1,1,0,0,1,,0,0,1,1,0,0,0,1,0
432204019,432204,2011,43,rural,,120,house_tap,1,0,1,1,0,,1,0,1,0,0,1,,0,0,0,1,0,0,1,1,0
432204020,432204,1989,43,rural,2,130,other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
432204020,432204,1991,43,rural,2,100,other,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
432204020,432204,1993,43,rural,2,,other,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
432204020,432204,1997,43,rural,3,220,house_tap,1,0,1,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,,,
432204020,432204,2000,43,rural,3,200,house_tap,1,0,1,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,,
432204020,432204,2004,43,rural,3,,house_tap,1,0,1,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,
432204020,432204,2006,43,rural,3,,house_tap,1,0,1,0,0,0,0,0,0,0,0,1,,0,0,1,1,0,0,0,0,0
432204020,432204,2009,43,rural,,120,yard_tap,0,0,0,0,0,,1,1,0,0,0,1,,0,0,1,1,0,0,0,1,0
432204020,432204,2011,43,rural,,150,house_tap,1,1,1,0,0,,1,1,1,0,0,1,,0,0,1,1,0,0,0,1,0
432204031,432204,1993,43,rural,2,,house_tap,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,,,,,
432204042,432204,1997,43,rural,2,140,house_tap,1,1,1,0,0,0,1,1,1,0,1,1,,0,0,0,1,0,0,,,
432204042,432204,2000,43,rural,3,30,yard_tap,1,1,1,0,0,1,0,0,0,0,0,1,,0,0,0,1,0,0,0,,
432204042,432204,2004,43,rural,5,,house_tap,1,1,0,0,1,1,0,0,0,0,0,1,,0,0,1,0,0,1,0,1,
432204042,432204,2006,43,rural,5,,house_tap,1,1,0,0,0,0,1,1,0,0,1,1,,0,0,1,1,0,0,0,0,0
432204042,432204,2009,43,rural,,120,house_tap,1,1,0,0,1,,1,1,1,0,0,1,,0,0,1,1,1,0,0,1,0
432204042,432204,2011,43,rural,,120,house_tap,1,1,1,0,1,,1,1,1,0,1,1,,1,0,1,1,0,0,1,1,0
432204043,432204,1997,43,rural,4,100,house_tap,1,0,1,0,0,1,0,1,0,0,0,1,,0,0,0,1,0,0,,,
432204101,432204,2006,43,rural,2,180,house_tap,1,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,0
432204101,432204,2009,43,rural,,160,house_tap,0,0,0,0,0,,1,1,0,0,0,1,,0,0,1,1,0,0,0,1,0
432204102,432204,2006,43,rural,4,240,house_tap,1,1,1,1,0,0,1,1,1,0,0,1,,0,0,1,1,0,1,0,0,0
432204102,432204,2009,43,rural,,340,house_tap,1,1,0,1,0,,1,1,1,0,0,1,,0,0,1,1,0,0,0,1,0
432204102,432204,2011,43,rural,,340,house_tap,1,1,0,1,0,,1,1,1,0,0,1,,0,0,1,1,1,1,1,1,0
432204121,432204,2009,43,rural,,90,house_tap,0,0,0,0,1,,1,1,1,0,1,1,,0,0,1,1,0,0,0,1,0
432204121,432204,2011,43,rural,,110,yard_tap,1,1,1,1,0,,1,1,1,1,1,1,,0,1,1,1,1,1,1,1,0
432204122,432204,2009,43,rural,,310,house_tap,1,1,0,0,0,,1,1,1,0,0,1,,0,1,1,1,0,0,0,1,1
432204122,432204,2011,43,rural,,660,yard_well,0,1,0,1,0,,1,1,1,1,0,1,,1,1,1,1,0,0,0,1,1
432204124,432204,2009,43,rural,,35,house_tap,1,1,0,0,1,,1,0,1,0,0,1,,0,0,1,0,0,0,0,1,0
432204124,432204,2011,43,rural,,86,house_tap,1,0,1,0,1,,1,1,1,0,0,1,,0,1,1,0,0,0,1,1,1
432301001,432301,1989,43,rural,3,100,house_tap,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,
432301001,432301,1991,43,rural,3,79,yard_tap,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
432301001,432301,1993,43,rural,5,,house_tap,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,,,,,
432301001,432301,1997,43,rural,4,200,house_tap,1,1,0,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,0,,,
432301001,432301,2000,43,rural,3,,house_tap,1,1,0,0,0,0,1,0,0,0,1,1,,0,0,1,1,0,0,0,,
432301001,432301,2004,43,rural,3,,house_tap,1,1,0,0,0,0,1,1,0,0,0,1,,0,0,0,0,0,1,1,1,
432301001,432301,2006,43,rural,3,,house_tap,1,1,1,0,0,1,1,1,1,0,1,1,,0,0,1,1,0,1,0,0,0
432301001,432301,2009,43,rural,,220,house_tap,1,1,0,0,0,,1,1,1,0,1,1,,0,0,0,1,0,1,0,1,0
432301001,432301,2011,43,rural,,254,house_tap,1,1,0,0,0,,1,1,1,0,0,1,,0,0,1,1,1,1,0,1,0
432301002,432301,1989,43,rural,4,120,house_tap,1,0,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,
432301002,432301,1991,43,rural,4,130,yard_tap,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,
432301002,432301,1993,43,rural,4,,house_tap,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,,,,,
432301002,432301,1997,43,rural,4,270,house_tap,1,1,1,0,0,0,1,0,1,0,0,1,,0,0,0,1,0,1,,,
432301002,432301,2000,43,rural,4,230,house_tap,1,1,1,0,0,0,1,1,1,0,0,1,,1,0,1,1,0,1,1,,
432301002,432301,2004,43,rural,4,,house_tap,1,1,0,1,0,0,1,1,1,0,0,1,,1,0,1,1,0,0,1,1,
432301002,432301,2006,43,rural,4,160,house_tap,1,1,0,1,0,0,1,1,1,0,0,1,,0,0,1,0,0,0,1,1,1
432301002,432301,2009,43,rural,,160,house_tap,1,1,0,0,0,,1,1,1,1,0,1,,1,0,1,1,0,0,1,1,0
432301002,432301,2011,43,rural,,160,house_tap,1,1,0,1,0,,1,1,1,1,0,1,,1,0,1,1,1,1,1,1,0
432301003,432301,1989,43,rural,4,100,house_tap,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,
432301003,432301,1991,43,rural,3,150,yard_tap,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,
432301003,432301,1993,43,rural,6,,house_tap,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,,,,,
432301003,432301,1997,43,rural,4,,house_tap,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,,,
432301003,432301,2006,43,rural,6,,house_tap,1,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,1
432301003,432301,2009,43,rural,,120,house_tap,1,0,0,0,0,,1,1,1,0,0,0,,0,0,1,1,0,0,0,1,0
432301004,432301,1989,43,rural,4,100,house_tap,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,
432301004,432301,1991,43,rural,4,120,house_tap,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,
432301004,432301,1993,43,rural,4,,house_tap,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,,,,,
432301004,432301,1997,43,rural,4,296,house_tap,1,1,0,0,0,0,1,1,0,0,0,1,,0,0,0,1,0,0,,,
432301004,432301,2000,43,rural,4,105,house_tap,1,1,0,0,0,0,1,0,0,0,0,1,,0,0,0,1,0,1,0,,
432301004,432301,2004,43,rural,4,,house_tap,1,1,0,0,0,0,1,1,1,0,0,1,,0,0,0,1,0,1,0,1,
432301004,432301,2006,43,rural,4,,house_tap,1,1,0,0,0,0,1,1,1,1,0,1,,0,0,1,1,1,1,1,1,0
432301004,432301,2009,43,rural,,96,house_tap,0,1,0,0,0,,1,1,0,0,0,1,,0,1,1,1,0,0,0,1,1
432301004,432301,2011,43,rural,,120,house_tap,1,1,0,0,0,,1,1,1,0,0,1,,0,0,1,1,0,0,1,1,1
432301005,432301,1989,43,rural,3,60,house_tap,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,
432301005,432301,1991,43,rural,5,120,house_tap,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,,,,,
432301005,432301,1993,43,rural,5,,house_tap,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,,,,,
432301005,432301,1997,43,rural,7,,house_tap,1,0,1,0,1,0,1,1,1,0,1,1,,0,0,0,1,0,0,,,
432301005,432301,2000,43,rural,7,106,house_tap,1,0,1,0,1,0,1,1,1,0,1,1,,0,0,0,1,0,1,0,,
432301005,432301,2004,43,rural,2,,house_tap,1,0,0,0,0,0,1,1,0,0,1,1,,0,0,1,1,0,1,1,0,
432301005,432301,2006,43,rural,4,,house_tap,1,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,1,1,1
432301005,432301,2009,43,rural,,160,house_tap,1,1,0,0,0,,1,1,0,0,0,1,,0,1,1,1,1,0,1,1,0
432301005,432301,2011,43,rural,,110,house_tap,1,1,0,0,0,,1,1,0,0,0,1,,0,0,1,1,0,0,0,0,0
